date,hour,count,weather_type,temperature,humidity,wind_speed
07/11/2015,01,150,4,26.7,0.64,7.4
07/11/2015,02,78,4,26.1,0.72,7.4
07/11/2015,03,22,9,25.6,0.71,0.0
07/11/2015,04,7,4,25.0,0.79,9.3
07/11/2015,05,9,4,24.4,0.82,5.6
07/11/2015,06,50,9,24.0,0.83,9.3
07/11/2015,07,63,9,24.0,0.89,5.6
07/11/2015,08,202,4,24.0,0.73,13.0
07/11/2015,09,436,4,25.6,0.66,7.4
07/11/2015,10,621,0,27.2,0.58,11.1
07/11/2015,11,836,0,27.8,0.54,5.6
07/11/2015,12,1040,0,29.4,0.49,11.1
07/11/2015,13,1049,0,28.9,0.49,11.1
07/11/2015,14,1090,0,29.4,0.46,9.3
07/11/2015,15,1090,0,30.0,0.44,0.0
07/11/2015,16,991,0,28.9,0.56,11.1
07/11/2015,17,940,1,29.4,0.57,9.3
07/11/2015,18,975,1,28.9,0.58,11.1
07/11/2015,19,812,1,28.3,0.56,9.3
07/11/2015,20,677,1,26.7,0.64,11.1
07/11/2015,21,457,1,26.1,0.66,7.4
07/11/2015,22,431,1,25.6,0.71,9.3
07/11/2015,23,293,0,25.0,0.82,7.4
07/12/2015,00,223,1,23.9,0.79,5.6
07/12/2015,01,179,1,23.9,0.79,5.6
07/12/2015,02,131,1,23.9,0.79,0.0
07/12/2015,03,40,1,23.3,0.76,0.0
07/12/2015,04,20,0,21.7,0.81,7.4
07/12/2015,05,15,1,21.7,0.73,9.3
07/12/2015,06,33,1,21.7,0.75,9.3
07/12/2015,07,99,1,23.9,0.69,5.6
07/12/2015,08,220,0,26.1,0.6,5.6
07/12/2015,09,440,4,27.2,0.56,5.6
07/12/2015,10,727,4,28.9,0.49,11.1
07/12/2015,11,878,4,30.6,0.39,0.0
07/12/2015,12,1008,4,30.0,0.38,0.0
07/12/2015,13,991,4,30.6,0.41,9.3
07/12/2015,14,972,0,30.0,0.44,11.1
07/12/2015,15,932,0,30.6,0.44,11.1
07/12/2015,16,1009,0,30.0,0.46,11.1
07/12/2015,17,899,0,28.9,0.49,9.3
07/12/2015,18,852,4,28.3,0.49,9.3
07/12/2015,19,683,4,28.3,0.51,9.3
07/12/2015,20,578,0,27.2,0.52,9.3
07/12/2015,21,465,4,26.7,0.62,5.6
07/12/2015,22,298,4,26.7,0.58,9.3
07/12/2015,23,159,4,26.1,0.64,9.3
07/13/2015,00,70,4,25.6,0.66,9.3
07/13/2015,01,29,0,25.0,0.71,5.6
07/13/2015,02,8,0,24.4,0.76,7.4
07/13/2015,03,3,0,23.9,0.79,7.4
07/13/2015,04,8,0,23.3,0.79,9.3
07/13/2015,05,89,0,23.9,0.76,5.6
07/13/2015,06,306,0,24.4,0.76,5.6
07/13/2015,07,812,9,25.0,0.71,7.4
07/13/2015,08,639,4,25.0,0.74,5.6
07/13/2015,09,440,4,25.6,0.71,9.3
07/13/2015,10,324,9,25.6,0.71,11.1
07/13/2015,11,246,9,25.0,0.74,11.1
07/13/2015,12,315,4,25.0,0.79,5.6
07/13/2015,13,451,4,25.6,0.76,0.0
07/13/2015,14,420,4,25.6,0.74,11.1
07/13/2015,15,545,4,26.7,0.69,5.6
07/13/2015,16,782,4,27.2,0.65,9.3
07/13/2015,17,1427,4,27.2,0.65,11.1
07/13/2015,18,1209,4,27.2,0.67,11.1
07/13/2015,19,831,4,26.7,0.69,5.6
07/13/2015,20,631,9,26.1,0.74,11.1
07/13/2015,21,426,0,25.6,0.79,7.4
07/13/2015,22,228,0,25.0,0.82,5.6
07/13/2015,23,107,4,25.0,0.84,5.6
07/14/2015,00,104,4,25.0,0.84,0.0
07/14/2015,01,29,4,25.0,0.83,0.0
07/14/2015,02,10,4,25.0,0.84,0.0
07/14/2015,03,11,4,25.0,0.83,0.0
07/14/2015,04,15,4,25.0,0.84,7.4
07/14/2015,05,100,5,25.0,0.84,5.6
07/14/2015,06,355,4,25.0,0.83,5.6
07/14/2015,07,890,4,25.0,0.83,7.4
07/14/2015,08,1168,0,27.0,0.74,0.0
07/14/2015,09,469,4,27.0,0.79,13.0
07/14/2015,10,366,4,28.3,0.72,14.8
07/14/2015,11,360,4,28.3,0.69,14.8
07/14/2015,12,492,4,29.4,0.63,18.5
07/14/2015,13,481,0,29.4,0.67,16.7
07/14/2015,14,410,0,30.0,0.61,13.0
07/14/2015,15,450,1,30.6,0.61,16.7
07/14/2015,16,710,0,31.1,0.59,18.5
07/14/2015,17,1452,0,30.6,0.63,22.2
07/14/2015,18,1350,0,30.0,0.61,16.7
07/14/2015,19,955,0,29.4,0.63,14.8
07/14/2015,20,650,0,28.9,0.65,13.0
07/14/2015,21,432,0,28.9,0.69,14.8
07/14/2015,22,307,0,28.3,0.72,11.1
07/14/2015,23,196,0,28.3,0.72,14.8
07/15/2015,00,74,9,27.8,0.71,5.6
07/15/2015,01,11,9,26.0,0.69,18.5
07/15/2015,02,6,9,24.0,0.73,20.4
07/15/2015,03,1,1,23.9,0.73,0.0
07/15/2015,04,18,1,23.3,0.76,9.3
07/15/2015,05,113,1,23.9,0.71,11.1
07/15/2015,06,345,1,24.4,0.69,11.1
07/15/2015,07,962,0,25.6,0.66,11.1
07/15/2015,08,1345,0,26.0,0.61,18.5
07/15/2015,09,587,0,27.2,0.65,11.1
07/15/2015,10,349,0,27.0,0.61,25.9
07/15/2015,11,327,9,26.1,0.66,25.9
07/15/2015,12,441,4,27.2,0.67,13.0
07/15/2015,13,428,0,29.4,0.57,18.5
07/15/2015,14,373,0,30.6,0.55,14.8
07/15/2015,15,504,0,30.0,0.53,20.4
07/15/2015,16,753,0,30.6,0.53,18.5
07/15/2015,17,1387,0,31.0,0.52,20.4
07/15/2015,18,1423,0,29.4,0.57,14.8
07/15/2015,19,1014,0,28.3,0.58,14.8
07/15/2015,20,784,1,27.2,0.6,20.4
07/15/2015,21,501,1,26.1,0.62,27.8
07/15/2015,22,323,2,25.0,0.56,25.9
07/15/2015,23,175,2,23.3,0.62,25.9
07/16/2015,00,94,2,22.2,0.64,22.2
07/16/2015,01,17,1,21.7,0.57,20.4
07/16/2015,02,15,1,20.6,0.61,22.2
07/16/2015,03,3,1,20.0,0.61,18.5
07/16/2015,04,11,0,20.0,0.59,18.5
07/16/2015,05,95,0,19.4,0.61,24.1
07/16/2015,06,328,1,19.0,0.64,20.4
07/16/2015,07,919,1,20.6,0.58,13.0
07/16/2015,08,1297,1,21.7,0.57,16.7
07/16/2015,09,606,1,23.3,0.52,14.8
07/16/2015,10,393,1,25.0,0.48,11.1
07/16/2015,11,429,1,26.1,0.42,0.0
07/16/2015,12,601,1,27.8,0.39,0.0
07/16/2015,13,523,1,28.3,0.39,7.4
07/16/2015,14,474,1,28.9,0.41,5.6
07/16/2015,15,594,1,29.4,0.4,0.0
07/16/2015,16,880,1,29.4,0.38,7.4
07/16/2015,17,1525,1,30.0,0.36,0.0
07/16/2015,18,1466,1,27.8,0.51,13.0
07/16/2015,19,1088,1,26.1,0.62,13.0
07/16/2015,20,802,1,25.0,0.6,7.4
07/16/2015,21,537,1,25.0,0.54,5.6
07/16/2015,22,475,1,23.9,0.6,5.6
07/16/2015,23,258,1,23.9,0.62,5.6
07/17/2015,00,113,1,22.8,0.71,7.4
07/17/2015,01,65,1,22.2,0.73,9.3
07/17/2015,02,33,1,22.2,0.71,0.0
07/17/2015,03,5,1,21.7,0.81,9.3
07/17/2015,04,13,0,22.0,0.78,9.3
07/17/2015,05,104,0,22.0,0.83,7.4
07/17/2015,06,278,1,22.8,0.84,7.4
07/17/2015,07,779,0,22.0,0.83,9.3
07/17/2015,08,1198,4,24.0,0.78,14.8
07/17/2015,09,610,4,25.6,0.74,18.5
07/17/2015,10,397,4,26.1,0.64,13.0
07/17/2015,11,477,4,26.7,0.64,14.8
07/17/2015,12,654,4,27.2,0.62,14.8
07/17/2015,13,580,4,27.8,0.6,18.5
07/17/2015,14,639,4,28.9,0.56,14.8
07/17/2015,15,752,4,28.3,0.6,20.4
07/17/2015,16,947,4,28.3,0.6,14.8
07/17/2015,17,1456,4,28.3,0.6,18.5
07/17/2015,18,1152,4,28.3,0.63,14.8
07/17/2015,19,834,0,27.8,0.67,14.8
07/17/2015,20,589,0,27.2,0.69,9.3
07/17/2015,21,453,0,26.7,0.71,11.1
07/17/2015,22,410,4,26.7,0.71,14.8
07/17/2015,23,264,4,26.1,0.74,16.7
07/18/2015,00,197,4,26.1,0.74,18.5
07/18/2015,01,162,1,25.6,0.79,20.4
07/18/2015,02,97,0,26.0,0.78,18.5
07/18/2015,03,39,4,25.6,0.76,16.7
07/18/2015,04,15,1,25.0,0.79,13.0
07/18/2015,05,12,1,25.0,0.79,16.7
07/18/2015,06,59,1,25.0,0.78,14.8
07/18/2015,07,160,0,26.1,0.79,14.8
07/18/2015,08,339,0,27.2,0.74,11.1
07/18/2015,09,403,9,27.0,0.74,14.8
07/18/2015,10,316,4,27.0,0.74,7.4
07/18/2015,11,634,4,27.0,0.79,0.0
07/18/2015,12,822,4,27.8,0.76,11.1
07/18/2015,13,928,0,29.4,0.69,13.0
07/18/2015,14,944,0,29.4,0.72,18.5
07/18/2015,15,981,1,30.0,0.7,13.0
07/18/2015,16,815,1,30.6,0.65,14.8
07/18/2015,17,756,1,30.6,0.65,16.7
07/18/2015,18,837,1,30.6,0.63,16.7
07/18/2015,19,818,1,29.4,0.69,11.1
07/18/2015,20,677,1,28.3,0.74,11.1
07/18/2015,21,473,1,28.3,0.77,11.1
07/18/2015,22,421,1,27.8,0.76,9.3
07/18/2015,23,317,1,27.2,0.79,11.1
07/19/2015,00,243,1,27.2,0.82,13.0
07/19/2015,01,179,1,26.7,0.85,11.1
07/19/2015,02,110,2,26.7,0.85,9.3
07/19/2015,03,61,0,26.1,0.88,0.0
07/19/2015,04,18,0,26.1,0.88,7.4
07/19/2015,05,17,0,26.1,0.84,5.6
07/19/2015,06,48,1,26.1,0.88,5.6
07/19/2015,07,91,1,27.2,0.85,5.6
07/19/2015,08,268,1,28.3,0.82,7.4
07/19/2015,09,465,1,30.0,0.74,7.4
07/19/2015,10,815,1,32.2,0.63,0.0
07/19/2015,11,868,1,33.9,0.52,5.6
07/19/2015,12,860,1,34.4,0.56,11.1
07/19/2015,13,728,0,33.9,0.59,20.4
07/19/2015,14,788,0,34.4,0.56,13.0
07/19/2015,15,732,0,35.6,0.47,7.4
07/19/2015,16,730,0,35.0,0.5,14.8
07/19/2015,17,746,0,35.0,0.5,14.8
07/19/2015,18,652,1,34.4,0.52,18.5
07/19/2015,19,610,0,33.3,0.55,14.8
07/19/2015,20,528,0,32.8,0.57,11.1
07/19/2015,21,385,0,32.2,0.59,13.0
07/19/2015,22,230,0,30.0,0.77,7.4
07/19/2015,23,95,0,29.4,0.8,11.1
07/20/2015,00,60,0,29.4,0.77,7.4
07/20/2015,01,18,0,28.9,0.82,5.6
07/20/2015,02,11,0,28.3,0.82,11.1
07/20/2015,03,4,4,28.3,0.79,5.6
07/20/2015,04,11,4,28.3,0.79,9.3
07/20/2015,05,92,0,28.3,0.79,5.6
07/20/2015,06,289,1,29.4,0.63,9.3
07/20/2015,07,757,1,30.6,0.57,14.8
07/20/2015,08,996,1,30.6,0.55,20.4
07/20/2015,09,483,1,31.1,0.53,13.0
07/20/2015,10,316,1,31.1,0.55,14.8
07/20/2015,11,387,0,33.9,0.49,11.1
07/20/2015,12,472,1,33.9,0.5,11.1
07/20/2015,13,427,1,35.0,0.44,20.4
07/20/2015,14,347,1,34.4,0.47,11.1
07/20/2015,15,430,1,35.0,0.46,14.8
07/20/2015,16,709,0,35.0,0.44,16.7
07/20/2015,17,1340,1,34.4,0.46,13.0
07/20/2015,18,1270,0,33.9,0.49,7.4
07/20/2015,19,891,0,33.3,0.5,9.3
07/20/2015,20,732,0,32.2,0.55,11.1
07/20/2015,21,475,1,31.7,0.61,11.1
07/20/2015,22,311,0,31.1,0.65,5.6
07/20/2015,23,169,0,29.4,0.74,9.3
07/21/2015,00,41,0,29.4,0.72,9.3
07/21/2015,01,13,0,29.4,0.72,5.6
07/21/2015,02,10,0,30.0,0.7,0.0
07/21/2015,03,5,4,29.4,0.67,0.0
07/21/2015,04,13,0,28.9,0.72,5.6
07/21/2015,05,88,0,28.9,0.67,5.6
07/21/2015,06,321,0,28.9,0.69,7.4
07/21/2015,07,876,4,30.6,0.63,5.6
07/21/2015,08,1150,4,30.6,0.59,7.4
07/21/2015,09,546,4,31.1,0.59,11.1
07/21/2015,10,320,4,31.1,0.57,5.6
07/21/2015,11,403,4,30.6,0.59,16.7
07/21/2015,12,461,4,31.1,0.59,7.4
07/21/2015,13,498,4,32.2,0.55,9.3
07/21/2015,14,425,0,31.7,0.57,13.0
07/21/2015,15,525,0,32.2,0.55,14.8
07/21/2015,16,723,0,32.8,0.53,14.8
07/21/2015,17,1468,0,32.8,0.55,14.8
07/21/2015,18,1374,0,32.2,0.5,14.8
07/21/2015,19,894,0,31.7,0.53,14.8
07/21/2015,20,714,1,30.6,0.57,9.3
07/21/2015,21,537,0,28.9,0.56,27.8
07/21/2015,22,387,4,28.0,0.58,9.3
07/21/2015,23,176,0,27.2,0.58,18.5
07/22/2015,00,65,1,26.7,0.58,14.8
07/22/2015,01,35,1,26.1,0.6,18.5
07/22/2015,02,17,1,25.6,0.58,22.2
07/22/2015,03,7,2,23.9,0.62,16.7
07/22/2015,04,15,2,22.2,0.66,11.1
07/22/2015,05,113,1,22.2,0.64,11.1
07/22/2015,06,403,1,22.8,0.59,13.0
07/22/2015,07,981,1,23.9,0.53,18.5
07/22/2015,08,1251,1,25.0,0.52,14.8
07/22/2015,09,597,1,26.7,0.47,24.1
07/22/2015,10,409,1,27.2,0.42,11.1
07/22/2015,11,503,1,29.4,0.37,13.0
07/22/2015,12,550,1,30.0,0.35,18.5
07/22/2015,13,487,1,30.6,0.32,9.3
07/22/2015,14,441,1,31.1,0.34,13.0
07/22/2015,15,558,1,31.1,0.32,16.7
07/22/2015,16,844,0,31.1,0.34,14.8
07/22/2015,17,1601,0,31.1,0.34,20.4
07/22/2015,18,1362,0,30.6,0.35,18.5
07/22/2015,19,1019,1,28.9,0.4,13.0
07/22/2015,20,788,1,27.8,0.45,16.7
07/22/2015,21,551,1,26.7,0.45,13.0
07/22/2015,22,355,0,26.1,0.45,13.0
07/22/2015,23,166,0,25.0,0.5,13.0
07/23/2015,00,97,0,25.0,0.5,7.4
07/23/2015,01,36,0,25.0,0.52,0.0
07/23/2015,02,18,0,23.3,0.55,7.4
07/23/2015,03,7,0,23.9,0.55,0.0
07/23/2015,04,14,0,22.2,0.64,11.1
07/23/2015,05,82,0,22.2,0.61,11.1
07/23/2015,06,328,1,22.2,0.61,9.3
07/23/2015,07,965,1,24.4,0.52,13.0
07/23/2015,08,1238,1,25.0,0.5,9.3
07/23/2015,09,567,1,26.1,0.42,9.3
07/23/2015,10,385,1,27.2,0.41,9.3
07/23/2015,11,412,1,27.8,0.39,18.5
07/23/2015,12,585,1,29.4,0.37,9.3
07/23/2015,13,576,1,30.0,0.36,22.2
07/23/2015,14,494,1,30.6,0.36,16.7
07/23/2015,15,540,1,30.6,0.36,20.4
07/23/2015,16,843,1,30.6,0.36,18.5
07/23/2015,17,1583,1,30.0,0.37,13.0
07/23/2015,18,1440,1,29.4,0.38,13.0
07/23/2015,19,1025,1,28.3,0.36,11.1
07/23/2015,20,822,1,27.8,0.41,13.0
07/23/2015,21,526,1,26.7,0.45,9.3
07/23/2015,22,379,2,26.1,0.5,0.0
07/23/2015,23,192,2,25.0,0.56,0.0
07/24/2015,00,96,2,23.9,0.64,7.4
07/24/2015,01,68,2,23.9,0.6,0.0
07/24/2015,02,29,2,23.9,0.6,0.0
07/24/2015,03,8,2,22.2,0.73,5.6
07/24/2015,04,11,2,21.1,0.71,9.3
07/24/2015,05,93,2,20.6,0.73,13.0
07/24/2015,06,293,2,21.7,0.7,7.4
07/24/2015,07,808,1,24.4,0.56,9.3
07/24/2015,08,1217,2,26.1,0.5,13.0
07/24/2015,09,650,2,27.8,0.44,18.5
07/24/2015,10,481,2,29.4,0.32,11.1
07/24/2015,11,537,1,30.0,0.29,22.2
07/24/2015,12,632,1,30.6,0.28,14.8
07/24/2015,13,637,1,31.1,0.28,18.5
07/24/2015,14,609,1,31.7,0.29,18.5
07/24/2015,15,716,1,31.7,0.31,14.8
07/24/2015,16,1030,1,30.6,0.33,14.8
07/24/2015,17,1552,1,30.0,0.37,14.8
07/24/2015,18,1266,1,30.6,0.36,5.6
07/24/2015,19,856,0,29.4,0.38,5.6
07/24/2015,20,731,1,26.7,0.5,11.1
07/24/2015,21,478,1,26.1,0.48,14.8
07/24/2015,22,430,0,25.6,0.5,9.3
07/24/2015,23,298,0,25.0,0.54,5.6
07/25/2015,00,173,0,23.9,0.57,0.0
07/25/2015,01,109,0,23.9,0.55,7.4
07/25/2015,02,85,0,24.4,0.6,0.0
07/25/2015,03,43,0,23.9,0.57,0.0
07/25/2015,04,22,0,23.9,0.62,0.0
07/25/2015,05,22,0,22.8,0.66,0.0
07/25/2015,06,60,0,23.3,0.68,0.0
07/25/2015,07,169,0,25.0,0.69,5.6
07/25/2015,08,363,0,25.6,0.71,7.4
07/25/2015,09,592,0,27.8,0.6,9.3
07/25/2015,10,746,0,28.9,0.47,13.0
07/25/2015,11,947,0,30.6,0.44,20.4
07/25/2015,12,1010,0,31.1,0.43,13.0
07/25/2015,13,1063,0,31.1,0.43,16.7
07/25/2015,14,1048,1,31.1,0.46,20.4
07/25/2015,15,1059,0,32.2,0.46,16.7
07/25/2015,16,969,0,30.6,0.49,20.4
07/25/2015,17,993,0,30.6,0.49,22.2
07/25/2015,18,918,1,31.1,0.49,18.5
07/25/2015,19,776,1,29.4,0.53,16.7
07/25/2015,20,639,0,28.3,0.56,13.0
07/25/2015,21,527,1,27.8,0.56,18.5
07/25/2015,22,441,1,27.2,0.58,16.7
07/25/2015,23,323,1,26.1,0.6,18.5
07/26/2015,00,233,1,25.0,0.62,13.0
07/26/2015,01,130,1,25.0,0.56,16.7
07/26/2015,02,88,0,25.0,0.56,13.0
07/26/2015,03,48,0,24.4,0.6,13.0
07/26/2015,04,8,0,23.9,0.64,13.0
07/26/2015,05,17,1,23.9,0.66,14.8
07/26/2015,06,35,1,23.9,0.66,13.0
07/26/2015,07,104,1,25.0,0.66,18.5
07/26/2015,08,216,1,26.1,0.64,13.0
07/26/2015,09,577,1,27.2,0.62,16.7
07/26/2015,10,721,1,29.4,0.57,20.4
07/26/2015,11,792,1,30.0,0.55,18.5
07/26/2015,12,911,1,31.1,0.53,22.2
07/26/2015,13,878,1,32.2,0.5,22.2
07/26/2015,14,938,1,32.2,0.52,22.2
07/26/2015,15,951,0,32.2,0.54,24.1
07/26/2015,16,958,0,32.2,0.52,27.8
07/26/2015,17,896,0,31.7,0.53,20.4
07/26/2015,18,813,0,31.1,0.53,20.4
07/26/2015,19,752,0,30.0,0.57,20.4
07/26/2015,20,566,0,29.4,0.57,20.4
07/26/2015,21,364,0,28.9,0.58,16.7
07/26/2015,22,272,4,28.3,0.56,20.4
07/26/2015,23,160,4,27.8,0.58,20.4
07/27/2015,00,70,0,26.7,0.62,14.8
07/27/2015,01,38,4,26.7,0.67,14.8
07/27/2015,02,18,4,26.1,0.69,9.3
07/27/2015,03,5,4,26.7,0.67,7.4
07/27/2015,04,6,7,27.0,0.65,7.4
07/27/2015,05,38,9,24.0,0.83,11.1
07/27/2015,06,254,4,24.4,0.82,11.1
07/27/2015,07,727,4,24.4,0.82,5.6
07/27/2015,08,1038,0,25.6,0.79,7.4
07/27/2015,09,522,0,26.7,0.76,11.1
07/27/2015,10,388,4,27.2,0.74,11.1
07/27/2015,11,404,0,28.9,0.65,13.0
07/27/2015,12,530,0,30.0,0.63,11.1
07/27/2015,13,528,0,31.1,0.57,5.6
07/27/2015,14,467,0,32.2,0.57,11.1
07/27/2015,15,150,0,31.0,0.58,5.6
07/27/2015,16,557,7,23.0,0.83,11.1
07/27/2015,17,1413,1,28.9,0.61,0.0
07/27/2015,18,1337,1,29.4,0.59,5.6
07/27/2015,19,945,1,28.9,0.61,5.6
07/27/2015,20,719,1,27.8,0.74,5.6
07/27/2015,21,499,1,27.2,0.82,0.0
07/27/2015,22,238,1,27.8,0.79,0.0
07/27/2015,23,143,1,27.2,0.82,11.1
07/28/2015,00,68,1,26.0,0.83,11.1
07/28/2015,01,37,1,25.0,0.84,9.3
07/28/2015,02,18,0,25.0,0.84,0.0
07/28/2015,03,2,0,25.0,0.84,5.6
07/28/2015,04,11,0,25.0,0.84,0.0
07/28/2015,05,86,1,25.0,0.84,0.0
07/28/2015,06,381,1,25.6,0.81,0.0
07/28/2015,07,939,1,26.1,0.79,0.0
07/28/2015,08,1262,1,27.8,0.74,0.0
07/28/2015,09,627,1,29.4,0.67,7.4
07/28/2015,10,394,1,30.6,0.63,9.3
07/28/2015,11,510,1,31.7,0.59,5.6
07/28/2015,12,538,1,33.3,0.54,0.0
07/28/2015,13,533,1,33.3,0.52,0.0
07/28/2015,14,470,0,33.3,0.54,7.4
07/28/2015,15,550,0,33.9,0.54,11.1
07/28/2015,16,811,0,32.2,0.57,18.5
07/28/2015,17,1467,0,32.2,0.59,16.7
07/28/2015,18,1330,0,32.0,0.62,22.2
07/28/2015,19,557,0,27.2,0.74,13.0
07/28/2015,20,640,1,27.2,0.77,11.1
07/28/2015,21,430,1,27.2,0.79,9.3
07/28/2015,22,277,1,27.2,0.79,5.6
07/28/2015,23,183,1,27.2,0.79,0.0
07/29/2015,00,61,1,26.1,0.84,5.6
07/29/2015,01,30,1,26.1,0.84,7.4
07/29/2015,02,24,1,26.1,0.84,0.0
07/29/2015,03,14,1,26.1,0.84,7.4
07/29/2015,04,10,1,25.6,0.87,7.4
07/29/2015,05,115,0,25.6,0.84,0.0
07/29/2015,06,357,0,26.1,0.84,0.0
07/29/2015,07,898,0,27.2,0.82,5.6
07/29/2015,08,1268,0,27.8,0.79,9.3
07/29/2015,09,550,0,28.9,0.74,14.8
07/29/2015,10,359,0,30.0,0.72,13.0
07/29/2015,11,436,0,30.6,0.67,14.8
07/29/2015,12,468,0,32.0,0.62,16.7
07/29/2015,13,519,0,32.2,0.61,22.2
07/29/2015,14,463,0,32.2,0.59,16.7
07/29/2015,15,467,0,33.3,0.58,20.4
07/29/2015,16,754,0,32.2,0.57,24.1
07/29/2015,17,1409,0,31.7,0.63,25.9
07/29/2015,18,1338,0,31.7,0.57,22.2
07/29/2015,19,977,0,30.6,0.59,20.4
07/29/2015,20,749,1,30.0,0.61,16.7
07/29/2015,21,505,4,28.9,0.67,14.8
07/29/2015,22,351,1,28.3,0.74,16.7
07/29/2015,23,180,0,27.8,0.76,11.1
07/30/2015,00,101,0,28.3,0.74,16.7
07/30/2015,01,43,0,27.8,0.76,11.1
07/30/2015,02,8,1,27.8,0.79,14.8
07/30/2015,03,12,1,27.2,0.82,13.0
07/30/2015,04,7,0,27.0,0.84,18.5
07/30/2015,05,96,0,27.0,0.79,22.2
07/30/2015,06,341,0,26.7,0.79,16.7
07/30/2015,07,830,0,27.2,0.77,13.0
07/30/2015,08,1175,0,27.8,0.76,14.8
07/30/2015,09,558,0,28.9,0.74,16.7
07/30/2015,10,313,0,31.1,0.67,16.7
07/30/2015,11,381,0,31.7,0.65,11.1
07/30/2015,12,467,0,32.2,0.65,22.2
07/30/2015,13,458,0,33.0,0.63,22.2
07/30/2015,14,81,7,28.0,0.74,35.2
07/30/2015,15,358,9,27.0,0.79,14.8
07/30/2015,16,749,0,28.3,0.79,11.1
07/30/2015,17,1285,0,28.9,0.76,14.8
07/30/2015,18,1198,0,28.9,0.72,14.8
07/30/2015,19,919,0,28.3,0.74,11.1
07/30/2015,20,645,0,28.3,0.74,11.1
07/30/2015,21,426,0,27.8,0.76,0.0
07/30/2015,22,308,0,27.8,0.76,5.6
07/30/2015,23,176,1,27.2,0.77,9.3
07/31/2015,00,81,1,26.7,0.71,0.0
07/31/2015,01,49,2,27.2,0.52,20.4
07/31/2015,02,22,2,25.6,0.58,14.8
07/31/2015,03,7,2,24.4,0.62,13.0
07/31/2015,04,17,2,24.4,0.62,13.0
07/31/2015,05,86,1,23.3,0.66,11.1
07/31/2015,06,311,1,24.4,0.62,13.0
07/31/2015,07,762,1,26.7,0.52,11.1
07/31/2015,08,1144,2,27.8,0.51,14.8
07/31/2015,09,590,2,29.4,0.44,16.7
07/31/2015,10,379,2,30.6,0.44,14.8
07/31/2015,11,497,1,31.1,0.4,9.3
07/31/2015,12,597,1,32.2,0.35,14.8
07/31/2015,13,616,1,32.8,0.35,9.3
07/31/2015,14,539,1,32.2,0.35,9.3
07/31/2015,15,672,1,32.8,0.33,24.1
07/31/2015,16,938,1,32.2,0.34,16.7
07/31/2015,17,1307,1,32.8,0.35,9.3
07/31/2015,18,1147,1,32.2,0.37,13.0
07/31/2015,19,885,2,30.6,0.37,11.1
07/31/2015,20,703,2,30.0,0.4,9.3
07/31/2015,21,484,2,28.3,0.47,7.4
07/31/2015,22,395,2,27.2,0.54,9.3
07/31/2015,23,348,2,26.7,0.56,7.4
08/01/2015,00,183,1,26.1,0.6,11.1
08/01/2015,01,125,1,25.0,0.64,11.1
08/01/2015,02,87,1,24.4,0.67,9.3
08/01/2015,03,30,1,23.9,0.71,7.4
08/01/2015,04,9,2,23.9,0.69,9.3
08/01/2015,05,17,1,23.3,0.71,9.3
08/01/2015,06,76,1,23.9,0.69,7.4
08/01/2015,07,132,1,25.6,0.62,9.3
08/01/2015,08,293,0,27.8,0.56,7.4
08/01/2015,09,560,0,29.4,0.48,9.3
08/01/2015,10,761,0,31.7,0.43,11.1
08/01/2015,11,761,0,30.6,0.43,13.0
08/01/2015,12,955,0,32.2,0.4,11.1
08/01/2015,13,1031,0,31.7,0.45,13.0
08/01/2015,14,973,0,31.1,0.45,14.8
08/01/2015,15,985,1,33.3,0.39,14.8
08/01/2015,16,907,0,32.2,0.4,16.7
08/01/2015,17,915,1,32.2,0.4,16.7
08/01/2015,18,830,1,32.2,0.4,14.8
08/01/2015,19,735,1,30.6,0.43,13.0
08/01/2015,20,568,1,30.0,0.41,11.1
08/01/2015,21,548,1,29.4,0.41,5.6
08/01/2015,22,392,1,27.8,0.45,11.1
08/01/2015,23,313,1,26.7,0.48,11.1
08/02/2015,00,252,0,26.7,0.48,7.4
08/02/2015,01,170,1,25.0,0.56,7.4
08/02/2015,02,112,1,25.0,0.58,9.3
08/02/2015,03,64,0,25.0,0.54,9.3
08/02/2015,04,25,1,23.3,0.59,7.4
08/02/2015,05,19,1,23.3,0.62,9.3
08/02/2015,06,30,0,23.3,0.62,9.3
08/02/2015,07,109,0,25.0,0.58,0.0
08/02/2015,08,248,0,26.1,0.52,9.3
08/02/2015,09,477,0,27.2,0.5,9.3
08/02/2015,10,729,0,29.4,0.48,7.4
08/02/2015,11,844,0,29.4,0.46,5.6
08/02/2015,12,980,0,31.7,0.35,0.0
08/02/2015,13,944,0,31.7,0.35,5.6
08/02/2015,14,936,0,30.6,0.37,7.4
08/02/2015,15,886,0,32.2,0.31,20.4
08/02/2015,16,1018,0,30.6,0.37,20.4
08/02/2015,17,825,0,30.6,0.4,20.4
08/02/2015,18,850,1,30.0,0.4,22.2
08/02/2015,19,686,1,29.4,0.4,14.8
08/02/2015,20,539,1,28.9,0.43,14.8
08/02/2015,21,384,2,26.7,0.52,11.1
08/02/2015,22,284,2,25.6,0.58,13.0
08/02/2015,23,168,2,25.0,0.64,7.4
08/03/2015,00,62,2,24.4,0.71,11.1
08/03/2015,01,24,2,23.3,0.76,5.6
08/03/2015,02,11,1,23.3,0.79,9.3
08/03/2015,03,3,1,22.8,0.73,7.4
08/03/2015,04,11,1,23.3,0.68,7.4
